73374934,3802301,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:01",NULL
73374932,3801353,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:01",NULL
73374931,3801402,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:01",NULL
73374930,3802942,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:01",NULL
73374928,3803231,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:01",NULL
73374927,3803479,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:01",NULL
73374924,3804597,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:01",NULL
73374922,3872308,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:01",NULL
73374921,3872398,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:01",NULL
73374920,3872424,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:00",NULL
73374919,3872625,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:00",NULL
73374918,3872758,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:00",NULL
73374915,3873552,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:00",NULL
73374913,3877304,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:00",NULL
73374912,3879130,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:00",NULL
73374910,3880783,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:00",NULL
73374909,3880903,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:00",NULL
73374908,3884077,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:00",NULL
73374907,3887097,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:00",NULL
